"Notes"	"Region"	"Region Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"South"	"CENS-R3"	"2003"	"2003"	"5-9 years"	"5-9"	52	6994000	0.743	0.103
	"South"	"CENS-R3"	"2003"	"2003"	"10-14 years"	"10-14"	60	7609983	0.788	0.102
	"South"	"CENS-R3"	"2003"	"2003"	"15-19 years"	"15-19"	50	7432152	0.673	0.095
	"South"	"CENS-R3"	"2003"	"2003"	"20-24 years"	"20-24"	36	7514397	0.479	0.080
	"South"	"CENS-R3"	"2003"	"2003"	"25-29 years"	"25-29"	60	6804834	0.882	0.114
	"South"	"CENS-R3"	"2003"	"2003"	"30-34 years"	"30-34"	82	7418901	1.105	0.122
	"South"	"CENS-R3"	"2003"	"2003"	"35-39 years"	"35-39"	146	7634792	1.912	0.158
	"South"	"CENS-R3"	"2003"	"2003"	"40-44 years"	"40-44"	239	8155151	2.931	0.190
	"South"	"CENS-R3"	"2003"	"2003"	"45-49 years"	"45-49"	310	7703163	4.024	0.229
	"South"	"CENS-R3"	"2003"	"2003"	"50-54 years"	"50-54"	392	6794291	5.770	0.291
	"South"	"CENS-R3"	"2003"	"2003"	"55-59 years"	"55-59"	512	5756650	8.894	0.393
	"South"	"CENS-R3"	"2003"	"2003"	"60-64 years "	"60-64"	490	4506762	10.873	0.491
	"South"	"CENS-R3"	"2003"	"2003"	"65-69 years"	"65-69"	530	3686452	14.377	0.624
	"South"	"CENS-R3"	"2003"	"2003"	"70-74 years"	"70-74"	533	3187762	16.720	0.724
	"South"	"CENS-R3"	"2003"	"2003"	"75-79 years"	"75-79"	500	2660717	18.792	0.840
	"South"	"CENS-R3"	"2003"	"2003"	"80-84 years"	"80-84"	384	1856971	20.679	1.055
	"South"	"CENS-R3"	"2003"	"2003"	"85+ years"	"85+"	250	1472687	16.976	1.074
	"South"	"CENS-R3"	"2004"	"2004"	"1-4 years"	"1-4"	45	5827918	0.772	0.115
	"South"	"CENS-R3"	"2004"	"2004"	"5-9 years"	"5-9"	57	6993984	0.815	0.108
	"South"	"CENS-R3"	"2004"	"2004"	"10-14 years"	"10-14"	61	7643233	0.798	0.102
	"South"	"CENS-R3"	"2004"	"2004"	"15-19 years"	"15-19"	34	7564177	0.449	0.077
	"South"	"CENS-R3"	"2004"	"2004"	"20-24 years"	"20-24"	37	7649926	0.484	0.080
	"South"	"CENS-R3"	"2004"	"2004"	"25-29 years"	"25-29"	49	6952676	0.705	0.101
	"South"	"CENS-R3"	"2004"	"2004"	"30-34 years"	"30-34"	77	7376702	1.044	0.119
	"South"	"CENS-R3"	"2004"	"2004"	"35-39 years"	"35-39"	142	7526508	1.887	0.158
	"South"	"CENS-R3"	"2004"	"2004"	"40-44 years"	"40-44"	190	8228686	2.309	0.168
	"South"	"CENS-R3"	"2004"	"2004"	"45-49 years"	"45-49"	279	7856555	3.551	0.213
	"South"	"CENS-R3"	"2004"	"2004"	"50-54 years"	"50-54"	384	6968624	5.510	0.281
	"South"	"CENS-R3"	"2004"	"2004"	"55-59 years"	"55-59"	500	6052353	8.261	0.369
	"South"	"CENS-R3"	"2004"	"2004"	"60-64 years "	"60-64"	497	4712558	10.546	0.473
	"South"	"CENS-R3"	"2004"	"2004"	"65-69 years"	"65-69"	532	3791490	14.031	0.608
	"South"	"CENS-R3"	"2004"	"2004"	"70-74 years"	"70-74"	535	3184268	16.801	0.726
	"South"	"CENS-R3"	"2004"	"2004"	"75-79 years"	"75-79"	487	2664682	18.276	0.828
	"South"	"CENS-R3"	"2004"	"2004"	"80-84 years"	"80-84"	422	1906138	22.139	1.078
	"South"	"CENS-R3"	"2004"	"2004"	"85+ years"	"85+"	266	1496965	17.769	1.090
	"South"	"CENS-R3"	"2005"	"2005"	"1-4 years"	"1-4"	30	5910799	0.508	0.093
	"South"	"CENS-R3"	"2005"	"2005"	"5-9 years"	"5-9"	71	7038560	1.009	0.120
	"South"	"CENS-R3"	"2005"	"2005"	"10-14 years"	"10-14"	51	7603289	0.671	0.094
	"South"	"CENS-R3"	"2005"	"2005"	"15-19 years"	"15-19"	45	7713590	0.583	0.087
	"South"	"CENS-R3"	"2005"	"2005"	"20-24 years"	"20-24"	32	7682415	0.417	0.074
	"South"	"CENS-R3"	"2005"	"2005"	"25-29 years"	"25-29"	57	7133877	0.799	0.106
	"South"	"CENS-R3"	"2005"	"2005"	"30-34 years"	"30-34"	67	7268173	0.922	0.113
	"South"	"CENS-R3"	"2005"	"2005"	"35-39 years"	"35-39"	130	7525181	1.728	0.152
	"South"	"CENS-R3"	"2005"	"2005"	"40-44 years"	"40-44"	229	8202863	2.792	0.184
	"South"	"CENS-R3"	"2005"	"2005"	"45-49 years"	"45-49"	283	8008432	3.534	0.210
	"South"	"CENS-R3"	"2005"	"2005"	"50-54 years"	"50-54"	366	7166770	5.107	0.267
	"South"	"CENS-R3"	"2005"	"2005"	"55-59 years"	"55-59"	539	6368572	8.463	0.365
	"South"	"CENS-R3"	"2005"	"2005"	"60-64 years "	"60-64"	491	4892687	10.035	0.453
	"South"	"CENS-R3"	"2005"	"2005"	"65-69 years"	"65-69"	533	3887255	13.711	0.594
	"South"	"CENS-R3"	"2005"	"2005"	"70-74 years"	"70-74"	566	3215633	17.602	0.740
	"South"	"CENS-R3"	"2005"	"2005"	"75-79 years"	"75-79"	548	2680619	20.443	0.873
	"South"	"CENS-R3"	"2005"	"2005"	"80-84 years"	"80-84"	393	1935868	20.301	1.024
	"South"	"CENS-R3"	"2005"	"2005"	"85+ years"	"85+"	292	1544420	18.907	1.106
	"South"	"CENS-R3"	"2006"	"2006"	"1-4 years"	"1-4"	34	5947396	0.572	0.098
	"South"	"CENS-R3"	"2006"	"2006"	"5-9 years"	"5-9"	80	7196964	1.112	0.124
	"South"	"CENS-R3"	"2006"	"2006"	"10-14 years"	"10-14"	40	7604707	0.526	0.083
	"South"	"CENS-R3"	"2006"	"2006"	"15-19 years"	"15-19"	29	7872856	0.368	0.068
	"South"	"CENS-R3"	"2006"	"2006"	"20-24 years"	"20-24"	31	7735669	0.401	0.072
	"South"	"CENS-R3"	"2006"	"2006"	"25-29 years"	"25-29"	55	7400294	0.743	0.100
	"South"	"CENS-R3"	"2006"	"2006"	"30-34 years"	"30-34"	73	7156172	1.020	0.119
	"South"	"CENS-R3"	"2006"	"2006"	"35-39 years"	"35-39"	110	7653942	1.437	0.137
	"South"	"CENS-R3"	"2006"	"2006"	"40-44 years"	"40-44"	178	8132557	2.189	0.164
	"South"	"CENS-R3"	"2006"	"2006"	"45-49 years"	"45-49"	247	8171436	3.023	0.192
	"South"	"CENS-R3"	"2006"	"2006"	"50-54 years"	"50-54"	382	7375725	5.179	0.265
	"South"	"CENS-R3"	"2006"	"2006"	"55-59 years"	"55-59"	522	6698596	7.793	0.341
	"South"	"CENS-R3"	"2006"	"2006"	"60-64 years "	"60-64"	561	5058055	11.091	0.468
	"South"	"CENS-R3"	"2006"	"2006"	"65-69 years"	"65-69"	512	4020354	12.735	0.563
	"South"	"CENS-R3"	"2006"	"2006"	"70-74 years"	"70-74"	515	3269589	15.751	0.694
	"South"	"CENS-R3"	"2006"	"2006"	"75-79 years"	"75-79"	512	2698977	18.970	0.838
	"South"	"CENS-R3"	"2006"	"2006"	"80-84 years"	"80-84"	390	1959200	19.906	1.008
	"South"	"CENS-R3"	"2006"	"2006"	"85+ years"	"85+"	301	1603439	18.772	1.082
	"South"	"CENS-R3"	"2007"	"2007"	"1-4 years"	"1-4"	36	6006684	0.599	0.100
	"South"	"CENS-R3"	"2007"	"2007"	"5-9 years"	"5-9"	54	7338081	0.736	0.100
	"South"	"CENS-R3"	"2007"	"2007"	"10-14 years"	"10-14"	49	7596816	0.645	0.092
	"South"	"CENS-R3"	"2007"	"2007"	"15-19 years"	"15-19"	24	8002757	0.300	0.061
	"South"	"CENS-R3"	"2007"	"2007"	"20-24 years"	"20-24"	34	7781699	0.437	0.075
	"South"	"CENS-R3"	"2007"	"2007"	"25-29 years"	"25-29"	50	7588253	0.659	0.093
	"South"	"CENS-R3"	"2007"	"2007"	"30-34 years"	"30-34"	77	7126723	1.080	0.123
	"South"	"CENS-R3"	"2007"	"2007"	"35-39 years"	"35-39"	121	7749891	1.561	0.142
	"South"	"CENS-R3"	"2007"	"2007"	"40-44 years"	"40-44"	183	8013001	2.284	0.169
	"South"	"CENS-R3"	"2007"	"2007"	"45-49 years"	"45-49"	284	8249938	3.442	0.204
	"South"	"CENS-R3"	"2007"	"2007"	"50-54 years"	"50-54"	372	7613005	4.886	0.253
	"South"	"CENS-R3"	"2007"	"2007"	"55-59 years"	"55-59"	492	6725189	7.316	0.330
	"South"	"CENS-R3"	"2007"	"2007"	"60-64 years "	"60-64"	564	5479480	10.293	0.433
	"South"	"CENS-R3"	"2007"	"2007"	"65-69 years"	"65-69"	616	4186731	14.713	0.593
	"South"	"CENS-R3"	"2007"	"2007"	"70-74 years"	"70-74"	551	3313750	16.628	0.708
	"South"	"CENS-R3"	"2007"	"2007"	"75-79 years"	"75-79"	509	2699420	18.856	0.836
	"South"	"CENS-R3"	"2007"	"2007"	"80-84 years"	"80-84"	402	1981124	20.292	1.012
	"South"	"CENS-R3"	"2007"	"2007"	"85+ years"	"85+"	331	1660962	19.928	1.095
	"South"	"CENS-R3"	"2008"	"2008"	"1-4 years"	"1-4"	50	6095324	0.820	0.116
	"South"	"CENS-R3"	"2008"	"2008"	"5-9 years"	"5-9"	60	7460684	0.804	0.104
	"South"	"CENS-R3"	"2008"	"2008"	"10-14 years"	"10-14"	37	7604673	0.487	0.080
	"South"	"CENS-R3"	"2008"	"2008"	"15-19 years"	"15-19"	37	8092412	0.457	0.075
	"South"	"CENS-R3"	"2008"	"2008"	"20-24 years"	"20-24"	36	7823891	0.460	0.077
	"South"	"CENS-R3"	"2008"	"2008"	"25-29 years"	"25-29"	57	7735342	0.737	0.098
	"South"	"CENS-R3"	"2008"	"2008"	"30-34 years"	"30-34"	69	7178874	0.961	0.116
	"South"	"CENS-R3"	"2008"	"2008"	"35-39 years"	"35-39"	121	7771544	1.557	0.142
	"South"	"CENS-R3"	"2008"	"2008"	"40-44 years"	"40-44"	169	7878950	2.145	0.165
	"South"	"CENS-R3"	"2008"	"2008"	"45-49 years"	"45-49"	316	8315260	3.800	0.214
	"South"	"CENS-R3"	"2008"	"2008"	"50-54 years"	"50-54"	398	7814392	5.093	0.255
	"South"	"CENS-R3"	"2008"	"2008"	"55-59 years"	"55-59"	509	6838658	7.443	0.330
	"South"	"CENS-R3"	"2008"	"2008"	"60-64 years "	"60-64"	611	5746070	10.633	0.430
	"South"	"CENS-R3"	"2008"	"2008"	"65-69 years"	"65-69"	604	4423177	13.655	0.556
	"South"	"CENS-R3"	"2008"	"2008"	"70-74 years"	"70-74"	562	3396945	16.544	0.698
	"South"	"CENS-R3"	"2008"	"2008"	"75-79 years"	"75-79"	553	2706595	20.432	0.869
	"South"	"CENS-R3"	"2008"	"2008"	"80-84 years"	"80-84"	413	2008489	20.563	1.012
	"South"	"CENS-R3"	"2008"	"2008"	"85+ years"	"85+"	326	1715428	19.004	1.053
	"South"	"CENS-R3"	"2009"	"2009"	"1-4 years"	"1-4"	29	6159713	0.471	0.087
	"South"	"CENS-R3"	"2009"	"2009"	"5-9 years"	"5-9"	71	7586909	0.936	0.111
	"South"	"CENS-R3"	"2009"	"2009"	"10-14 years"	"10-14"	47	7645505	0.615	0.090
	"South"	"CENS-R3"	"2009"	"2009"	"15-19 years"	"15-19"	42	8120678	0.517	0.080
	"South"	"CENS-R3"	"2009"	"2009"	"20-24 years"	"20-24"	41	7914289	0.518	0.081
	"South"	"CENS-R3"	"2009"	"2009"	"25-29 years"	"25-29"	52	7821846	0.665	0.092
	"South"	"CENS-R3"	"2009"	"2009"	"30-34 years"	"30-34"	82	7310782	1.122	0.124
	"South"	"CENS-R3"	"2009"	"2009"	"35-39 years"	"35-39"	119	7713967	1.543	0.141
	"South"	"CENS-R3"	"2009"	"2009"	"40-44 years"	"40-44"	176	7759821	2.268	0.171
	"South"	"CENS-R3"	"2009"	"2009"	"45-49 years"	"45-49"	286	8386064	3.410	0.202
	"South"	"CENS-R3"	"2009"	"2009"	"50-54 years"	"50-54"	385	7966087	4.833	0.246
	"South"	"CENS-R3"	"2009"	"2009"	"55-59 years"	"55-59"	527	6996921	7.532	0.328
	"South"	"CENS-R3"	"2009"	"2009"	"60-64 years "	"60-64"	623	6024272	10.341	0.414
	"South"	"CENS-R3"	"2009"	"2009"	"65-69 years"	"65-69"	649	4622468	14.040	0.551
	"South"	"CENS-R3"	"2009"	"2009"	"70-74 years"	"70-74"	587	3490888	16.815	0.694
	"South"	"CENS-R3"	"2009"	"2009"	"75-79 years"	"75-79"	538	2705266	19.887	0.857
	"South"	"CENS-R3"	"2009"	"2009"	"80-84 years"	"80-84"	459	2021132	22.710	1.060
	"South"	"CENS-R3"	"2009"	"2009"	"85+ years"	"85+"	360	1776616	20.263	1.068
	"South"	"CENS-R3"	"2010"	"2010"	"1-4 years"	"1-4"	44	6169633	0.713	0.108
	"South"	"CENS-R3"	"2010"	"2010"	"5-9 years"	"5-9"	70	7673251	0.912	0.109
	"South"	"CENS-R3"	"2010"	"2010"	"10-14 years"	"10-14"	37	7717617	0.479	0.079
	"South"	"CENS-R3"	"2010"	"2010"	"15-19 years"	"15-19"	35	8068992	0.434	0.073
	"South"	"CENS-R3"	"2010"	"2010"	"20-24 years"	"20-24"	39	8057797	0.484	0.078
	"South"	"CENS-R3"	"2010"	"2010"	"25-29 years"	"25-29"	63	7855193	0.802	0.101
	"South"	"CENS-R3"	"2010"	"2010"	"30-34 years"	"30-34"	79	7493787	1.054	0.119
	"South"	"CENS-R3"	"2010"	"2010"	"35-39 years"	"35-39"	111	7595268	1.461	0.139
	"South"	"CENS-R3"	"2010"	"2010"	"40-44 years"	"40-44"	161	7760528	2.075	0.164
	"South"	"CENS-R3"	"2010"	"2010"	"45-49 years"	"45-49"	271	8359897	3.242	0.197
	"South"	"CENS-R3"	"2010"	"2010"	"50-54 years"	"50-54"	425	8117938	5.235	0.254
	"South"	"CENS-R3"	"2010"	"2010"	"55-59 years"	"55-59"	510	7188777	7.094	0.314
	"South"	"CENS-R3"	"2010"	"2010"	"60-64 years "	"60-64"	673	6324381	10.641	0.410
	"South"	"CENS-R3"	"2010"	"2010"	"65-69 years"	"65-69"	708	4787807	14.788	0.556
	"South"	"CENS-R3"	"2010"	"2010"	"70-74 years"	"70-74"	607	3576047	16.974	0.689
	"South"	"CENS-R3"	"2010"	"2010"	"75-79 years"	"75-79"	556	2737214	20.313	0.861
	"South"	"CENS-R3"	"2010"	"2010"	"80-84 years"	"80-84"	436	2045091	21.319	1.021
	"South"	"CENS-R3"	"2010"	"2010"	"85+ years"	"85+"	370	1840232	20.106	1.045
	"South"	"CENS-R3"	"2011"	"2011"	"1-4 years"	"1-4"	44	6154201	0.715	0.108
	"South"	"CENS-R3"	"2011"	"2011"	"5-9 years"	"5-9"	72	7697771	0.935	0.110
	"South"	"CENS-R3"	"2011"	"2011"	"10-14 years"	"10-14"	50	7789423	0.642	0.091
	"South"	"CENS-R3"	"2011"	"2011"	"15-19 years"	"15-19"	41	7954927	0.515	0.080
	"South"	"CENS-R3"	"2011"	"2011"	"20-24 years"	"20-24"	41	8255507	0.497	0.078
	"South"	"CENS-R3"	"2011"	"2011"	"25-29 years"	"25-29"	51	7911501	0.645	0.090
	"South"	"CENS-R3"	"2011"	"2011"	"30-34 years"	"30-34"	85	7669351	1.108	0.120
	"South"	"CENS-R3"	"2011"	"2011"	"35-39 years"	"35-39"	120	7424994	1.616	0.148
	"South"	"CENS-R3"	"2011"	"2011"	"40-44 years"	"40-44"	163	7858506	2.074	0.162
	"South"	"CENS-R3"	"2011"	"2011"	"45-49 years"	"45-49"	293	8225422	3.562	0.208
	"South"	"CENS-R3"	"2011"	"2011"	"50-54 years"	"50-54"	416	8223686	5.059	0.248
	"South"	"CENS-R3"	"2011"	"2011"	"55-59 years"	"55-59"	601	7365017	8.160	0.333
	"South"	"CENS-R3"	"2011"	"2011"	"60-64 years "	"60-64"	703	6611090	10.634	0.401
	"South"	"CENS-R3"	"2011"	"2011"	"65-69 years"	"65-69"	700	4920127	14.227	0.538
	"South"	"CENS-R3"	"2011"	"2011"	"70-74 years"	"70-74"	635	3690851	17.205	0.683
	"South"	"CENS-R3"	"2011"	"2011"	"75-79 years"	"75-79"	507	2785940	18.199	0.808
	"South"	"CENS-R3"	"2011"	"2011"	"80-84 years"	"80-84"	405	2066689	19.597	0.974
	"South"	"CENS-R3"	"2011"	"2011"	"85+ years"	"85+"	365	1899133	19.219	1.006
	"South"	"CENS-R3"	"2012"	"2012"	"1-4 years"	"1-4"	43	6121351	0.702	0.107
	"South"	"CENS-R3"	"2012"	"2012"	"5-9 years"	"5-9"	63	7781341	0.810	0.102
	"South"	"CENS-R3"	"2012"	"2012"	"10-14 years"	"10-14"	52	7823349	0.665	0.092
	"South"	"CENS-R3"	"2012"	"2012"	"15-19 years"	"15-19"	55	7879274	0.698	0.094
	"South"	"CENS-R3"	"2012"	"2012"	"20-24 years"	"20-24"	46	8443586	0.545	0.080
	"South"	"CENS-R3"	"2012"	"2012"	"25-29 years"	"25-29"	71	7974219	0.890	0.106
	"South"	"CENS-R3"	"2012"	"2012"	"30-34 years"	"30-34"	87	7826243	1.112	0.119
	"South"	"CENS-R3"	"2012"	"2012"	"35-39 years"	"35-39"	122	7385271	1.652	0.150
	"South"	"CENS-R3"	"2012"	"2012"	"40-44 years"	"40-44"	182	7921508	2.298	0.170
	"South"	"CENS-R3"	"2012"	"2012"	"45-49 years"	"45-49"	248	8080974	3.069	0.195
	"South"	"CENS-R3"	"2012"	"2012"	"50-54 years"	"50-54"	443	8268298	5.358	0.255
	"South"	"CENS-R3"	"2012"	"2012"	"55-59 years"	"55-59"	619	7568795	8.178	0.329
	"South"	"CENS-R3"	"2012"	"2012"	"60-64 years "	"60-64"	727	6586608	11.038	0.409
	"South"	"CENS-R3"	"2012"	"2012"	"65-69 years"	"65-69"	770	5336566	14.429	0.520
	"South"	"CENS-R3"	"2012"	"2012"	"70-74 years"	"70-74"	638	3853572	16.556	0.655
	"South"	"CENS-R3"	"2012"	"2012"	"75-79 years"	"75-79"	585	2840494	20.595	0.851
	"South"	"CENS-R3"	"2012"	"2012"	"80-84 years"	"80-84"	476	2085767	22.821	1.046
	"South"	"CENS-R3"	"2012"	"2012"	"85+ years"	"85+"	395	1965874	20.093	1.011
	"South"	"CENS-R3"	"2013"	"2013"	"1-4 years"	"1-4"	28	6080133	0.461	0.087
	"South"	"CENS-R3"	"2013"	"2013"	"5-9 years"	"5-9"	72	7857164	0.916	0.108
	"South"	"CENS-R3"	"2013"	"2013"	"10-14 years"	"10-14"	60	7848662	0.764	0.099
	"South"	"CENS-R3"	"2013"	"2013"	"15-19 years"	"15-19"	43	7855753	0.547	0.083
	"South"	"CENS-R3"	"2013"	"2013"	"20-24 years"	"20-24"	37	8540351	0.433	0.071
	"South"	"CENS-R3"	"2013"	"2013"	"25-29 years"	"25-29"	62	8050857	0.770	0.098
	"South"	"CENS-R3"	"2013"	"2013"	"30-34 years"	"30-34"	103	7964419	1.293	0.127
	"South"	"CENS-R3"	"2013"	"2013"	"35-39 years"	"35-39"	114	7419858	1.536	0.144
	"South"	"CENS-R3"	"2013"	"2013"	"40-44 years"	"40-44"	200	7915712	2.527	0.179
	"South"	"CENS-R3"	"2013"	"2013"	"45-49 years"	"45-49"	273	7926802	3.444	0.208
	"South"	"CENS-R3"	"2013"	"2013"	"50-54 years"	"50-54"	422	8309884	5.078	0.247
	"South"	"CENS-R3"	"2013"	"2013"	"55-59 years"	"55-59"	607	7728826	7.854	0.319
	"South"	"CENS-R3"	"2013"	"2013"	"60-64 years "	"60-64"	766	6675362	11.475	0.415
	"South"	"CENS-R3"	"2013"	"2013"	"65-69 years"	"65-69"	729	5566355	13.097	0.485
	"South"	"CENS-R3"	"2013"	"2013"	"70-74 years"	"70-74"	741	4084323	18.143	0.666
	"South"	"CENS-R3"	"2013"	"2013"	"75-79 years"	"75-79"	598	2924237	20.450	0.836
	"South"	"CENS-R3"	"2013"	"2013"	"80-84 years"	"80-84"	454	2098779	21.632	1.015
	"South"	"CENS-R3"	"2013"	"2013"	"85+ years"	"85+"	418	2018483	20.709	1.013
	"South"	"CENS-R3"	"2014"	"2014"	"1-4 years"	"1-4"	41	6091045	0.673	0.105
	"South"	"CENS-R3"	"2014"	"2014"	"5-9 years"	"5-9"	79	7877614	1.003	0.113
	"South"	"CENS-R3"	"2014"	"2014"	"10-14 years"	"10-14"	53	7885322	0.672	0.092
	"South"	"CENS-R3"	"2014"	"2014"	"15-19 years"	"15-19"	55	7861130	0.700	0.094
	"South"	"CENS-R3"	"2014"	"2014"	"20-24 years"	"20-24"	40	8568049	0.467	0.074
	"South"	"CENS-R3"	"2014"	"2014"	"25-29 years"	"25-29"	52	8220048	0.633	0.088
	"South"	"CENS-R3"	"2014"	"2014"	"30-34 years"	"30-34"	83	8062173	1.029	0.113
	"South"	"CENS-R3"	"2014"	"2014"	"35-39 years"	"35-39"	121	7527092	1.608	0.146
	"South"	"CENS-R3"	"2014"	"2014"	"40-44 years"	"40-44"	187	7852538	2.381	0.174
	"South"	"CENS-R3"	"2014"	"2014"	"45-49 years"	"45-49"	288	7808153	3.688	0.217
	"South"	"CENS-R3"	"2014"	"2014"	"50-54 years"	"50-54"	471	8353724	5.638	0.260
	"South"	"CENS-R3"	"2014"	"2014"	"55-59 years"	"55-59"	637	7855531	8.109	0.321
	"South"	"CENS-R3"	"2014"	"2014"	"60-64 years "	"60-64"	726	6827328	10.634	0.395
	"South"	"CENS-R3"	"2014"	"2014"	"65-69 years"	"65-69"	851	5824389	14.611	0.501
	"South"	"CENS-R3"	"2014"	"2014"	"70-74 years"	"70-74"	723	4270093	16.932	0.630
	"South"	"CENS-R3"	"2014"	"2014"	"75-79 years"	"75-79"	653	3025714	21.582	0.845
	"South"	"CENS-R3"	"2014"	"2014"	"80-84 years"	"80-84"	458	2116344	21.641	1.011
	"South"	"CENS-R3"	"2014"	"2014"	"85+ years"	"85+"	419	2078493	20.159	0.985
	"South"	"CENS-R3"	"2015"	"2015"	"1-4 years"	"1-4"	34	6126695	0.555	0.095
	"South"	"CENS-R3"	"2015"	"2015"	"5-9 years"	"5-9"	89	7897399	1.127	0.119
	"South"	"CENS-R3"	"2015"	"2015"	"10-14 years"	"10-14"	46	7894576	0.583	0.086
	"South"	"CENS-R3"	"2015"	"2015"	"15-19 years"	"15-19"	34	7939894	0.428	0.073
	"South"	"CENS-R3"	"2015"	"2015"	"20-24 years"	"20-24"	45	8502933	0.529	0.079
	"South"	"CENS-R3"	"2015"	"2015"	"25-29 years"	"25-29"	47	8433088	0.557	0.081
	"South"	"CENS-R3"	"2015"	"2015"	"30-34 years"	"30-34"	87	8124993	1.071	0.115
	"South"	"CENS-R3"	"2015"	"2015"	"35-39 years"	"35-39"	124	7709778	1.608	0.144
	"South"	"CENS-R3"	"2015"	"2015"	"40-44 years"	"40-44"	175	7746990	2.259	0.171
	"South"	"CENS-R3"	"2015"	"2015"	"45-49 years"	"45-49"	255	7825240	3.259	0.204
	"South"	"CENS-R3"	"2015"	"2015"	"50-54 years"	"50-54"	473	8319844	5.685	0.261
	"South"	"CENS-R3"	"2015"	"2015"	"55-59 years"	"55-59"	634	7990407	7.935	0.315
	"South"	"CENS-R3"	"2015"	"2015"	"60-64 years "	"60-64"	721	7015566	10.277	0.383
	"South"	"CENS-R3"	"2015"	"2015"	"65-69 years"	"65-69"	832	6089635	13.663	0.474
	"South"	"CENS-R3"	"2015"	"2015"	"70-74 years"	"70-74"	806	4433597	18.179	0.640
	"South"	"CENS-R3"	"2015"	"2015"	"75-79 years"	"75-79"	624	3114449	20.036	0.802
	"South"	"CENS-R3"	"2015"	"2015"	"80-84 years"	"80-84"	523	2153487	24.286	1.062
	"South"	"CENS-R3"	"2015"	"2015"	"85+ years"	"85+"	507	2138943	23.703	1.053
	"South"	"CENS-R3"	"2016"	"2016"	"1-4 years"	"1-4"	49	6171657	0.794	0.113
	"South"	"CENS-R3"	"2016"	"2016"	"5-9 years"	"5-9"	69	7908419	0.872	0.105
	"South"	"CENS-R3"	"2016"	"2016"	"10-14 years"	"10-14"	57	7936849	0.718	0.095
	"South"	"CENS-R3"	"2016"	"2016"	"15-19 years"	"15-19"	45	8024077	0.561	0.084
	"South"	"CENS-R3"	"2016"	"2016"	"20-24 years"	"20-24"	43	8384721	0.513	0.078
	"South"	"CENS-R3"	"2016"	"2016"	"25-29 years"	"25-29"	55	8657121	0.635	0.086
	"South"	"CENS-R3"	"2016"	"2016"	"30-34 years"	"30-34"	93	8204074	1.134	0.118
	"South"	"CENS-R3"	"2016"	"2016"	"35-39 years"	"35-39"	123	7910408	1.555	0.140
	"South"	"CENS-R3"	"2016"	"2016"	"40-44 years"	"40-44"	170	7596092	2.238	0.172
	"South"	"CENS-R3"	"2016"	"2016"	"45-49 years"	"45-49"	309	7943456	3.890	0.221
	"South"	"CENS-R3"	"2016"	"2016"	"50-54 years"	"50-54"	465	8207226	5.666	0.263
	"South"	"CENS-R3"	"2016"	"2016"	"55-59 years"	"55-59"	632	8107836	7.795	0.310
	"South"	"CENS-R3"	"2016"	"2016"	"60-64 years "	"60-64"	821	7194882	11.411	0.398
	"South"	"CENS-R3"	"2016"	"2016"	"65-69 years"	"65-69"	892	6373743	13.995	0.469
	"South"	"CENS-R3"	"2016"	"2016"	"70-74 years"	"70-74"	769	4568305	16.833	0.607
	"South"	"CENS-R3"	"2016"	"2016"	"75-79 years"	"75-79"	658	3228678	20.380	0.794
	"South"	"CENS-R3"	"2016"	"2016"	"80-84 years"	"80-84"	457	2200975	20.764	0.971
	"South"	"CENS-R3"	"2016"	"2016"	"85+ years"	"85+"	463	2197396	21.070	0.979
	"South"	"CENS-R3"	"2017"	"2017"	"1-4 years"	"1-4"	28	6208968	0.451	0.085
	"South"	"CENS-R3"	"2017"	"2017"	"5-9 years"	"5-9"	84	7878591	1.066	0.116
	"South"	"CENS-R3"	"2017"	"2017"	"10-14 years"	"10-14"	55	8029492	0.685	0.092
	"South"	"CENS-R3"	"2017"	"2017"	"15-19 years"	"15-19"	35	8063469	0.434	0.073
	"South"	"CENS-R3"	"2017"	"2017"	"20-24 years"	"20-24"	60	8292839	0.724	0.093
	"South"	"CENS-R3"	"2017"	"2017"	"25-29 years"	"25-29"	48	8824611	0.544	0.079
	"South"	"CENS-R3"	"2017"	"2017"	"30-34 years"	"30-34"	109	8261129	1.319	0.126
	"South"	"CENS-R3"	"2017"	"2017"	"35-39 years"	"35-39"	134	8067816	1.661	0.143
	"South"	"CENS-R3"	"2017"	"2017"	"40-44 years"	"40-44"	163	7562701	2.155	0.169
	"South"	"CENS-R3"	"2017"	"2017"	"45-49 years"	"45-49"	251	8012963	3.132	0.198
	"South"	"CENS-R3"	"2017"	"2017"	"50-54 years"	"50-54"	407	8073088	5.041	0.250
	"South"	"CENS-R3"	"2017"	"2017"	"55-59 years"	"55-59"	664	8160109	8.137	0.316
	"South"	"CENS-R3"	"2017"	"2017"	"60-64 years "	"60-64"	800	7394233	10.819	0.383
	"South"	"CENS-R3"	"2017"	"2017"	"65-69 years"	"65-69"	915	6351856	14.405	0.476
	"South"	"CENS-R3"	"2017"	"2017"	"70-74 years"	"70-74"	820	4971730	16.493	0.576
	"South"	"CENS-R3"	"2017"	"2017"	"75-79 years"	"75-79"	691	3377197	20.461	0.778
	"South"	"CENS-R3"	"2017"	"2017"	"80-84 years"	"80-84"	520	2248864	23.123	1.014
